============================= test session starts ==============================
platform linux -- Python 3.12.3, pytest-9.0.2, pluggy-1.6.0 -- /home/spa/tobit-spa-ai/apps/api/.venv/bin/python3.12
cachedir: .pytest_cache
rootdir: /home/spa/tobit-spa-ai/apps/api
configfile: pytest.ini
testpaths: tests
plugins: anyio-4.12.1, langsmith-0.6.3, asyncio-1.3.0
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1641, in _execute_clauseelement
    ret = self._execute_context(
          ^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1846, in _execute_context
    return self._exec_single_context(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1986, in _exec_single_context
    self._handle_dbapi_exception(
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 2363, in _handle_dbapi_exception
    raise sqlalchemy_exception.with_traceback(exc_info[2]) from e
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1967, in _exec_single_context
    self.dialect.do_execute(
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/default.py", line 952, in do_execute
    cursor.execute(statement, parameters)
sqlalchemy.exc.OperationalError: (sqlite3.OperationalError) no such table: tb_operation_settings
[SQL: SELECT tb_operation_settings.setting_id, tb_operation_settings.setting_key, tb_operation_settings.setting_value, tb_operation_settings.source, tb_operation_settings.env_override, tb_operation_settings.restart_required, tb_operation_settings.description, tb_operation_settings.published_by, tb_operation_settings.published_at, tb_operation_settings.created_at, tb_operation_settings.updated_at 
FROM tb_operation_settings 
WHERE tb_operation_settings.setting_key = ?]
[parameters: ('ops_mode',)]
(Background on this error at: https://sqlalche.me/e/20/e3q8) taskName=None asctime=2026-01-22T17:58:12+0900
2026-01-22T17:58:12+0900 INFO httpx request_id=- tenant_id=- trace_id=- mode=- HTTP Request: GET http://testserver/settings/operations/ops_mode "HTTP/1.1 500 Internal Server Error" taskName=None asctime=2026-01-22T17:58:12+0900
------------------------------ Captured log call -------------------------------
DEBUG    asyncio:selector_events.py:64 Using selector: EpollSelector
ERROR    app.modules.operation_settings.router:router.py:63 operation_settings.get.error
Traceback (most recent call last):
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1967, in _exec_single_context
    self.dialect.do_execute(
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/default.py", line 952, in do_execute
    cursor.execute(statement, parameters)
sqlite3.OperationalError: no such table: tb_operation_settings

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/spa/tobit-spa-ai/apps/api/app/modules/operation_settings/router.py", line 56, in get_operation_setting
    setting = OperationSettingsService.get_setting(session, setting_key, app_settings)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/app/modules/operation_settings/services.py", line 155, in get_setting
    effective = get_setting_effective_value(
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/app/modules/operation_settings/crud.py", line 139, in get_setting_effective_value
    setting = get_setting_by_key(session, setting_key)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/app/modules/operation_settings/crud.py", line 19, in get_setting_by_key
    return session.exec(statement).first()
           ^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlmodel/orm/session.py", line 81, in exec
    results = super().execute(
              ^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/orm/session.py", line 2351, in execute
    return self._execute_internal(
           ^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/orm/session.py", line 2249, in _execute_internal
    result: Result[Any] = compile_state_cls.orm_execute_statement(
                          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/orm/context.py", line 306, in orm_execute_statement
    result = conn.execute(
             ^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1419, in execute
    return meth(
           ^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/sql/elements.py", line 527, in _execute_on_connection
    return connection._execute_clauseelement(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1641, in _execute_clauseelement
    ret = self._execute_context(
          ^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1846, in _execute_context
    return self._exec_single_context(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1986, in _exec_single_context
    self._handle_dbapi_exception(
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 2363, in _handle_dbapi_exception
    raise sqlalchemy_exception.with_traceback(exc_info[2]) from e
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1967, in _exec_single_context
    self.dialect.do_execute(
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/default.py", line 952, in do_execute
    cursor.execute(statement, parameters)
sqlalchemy.exc.OperationalError: (sqlite3.OperationalError) no such table: tb_operation_settings
[SQL: SELECT tb_operation_settings.setting_id, tb_operation_settings.setting_key, tb_operation_settings.setting_value, tb_operation_settings.source, tb_operation_settings.env_override, tb_operation_settings.restart_required, tb_operation_settings.description, tb_operation_settings.published_by, tb_operation_settings.published_at, tb_operation_settings.created_at, tb_operation_settings.updated_at 
FROM tb_operation_settings 
WHERE tb_operation_settings.setting_key = ?]
[parameters: ('ops_mode',)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
INFO     httpx:_client.py:1025 HTTP Request: GET http://testserver/settings/operations/ops_mode "HTTP/1.1 500 Internal Server Error"
_________________________ test_update_ops_mode_setting _________________________

client = <starlette.testclient.TestClient object at 0x7f4b8d9c6180>

    def test_update_ops_mode_setting(client):
        """Test PUT /settings/operations/ops_mode updates the setting."""
        # Get current value
        response = client.get("/settings/operations/ops_mode")
>       assert response.status_code == 200
E       assert 500 == 200
E        +  where 500 = <Response [500 Internal Server Error]>.status_code

tests/test_operation_settings.py:69: AssertionError
----------------------------- Captured stderr call -----------------------------
2026-01-22T17:58:12+0900 DEBUG asyncio request_id=- tenant_id=- trace_id=- mode=- Using selector: EpollSelector taskName=None asctime=2026-01-22T17:58:12+0900
2026-01-22T17:58:12+0900 ERROR app.modules.operation_settings.router request_id=- tenant_id=- trace_id=- mode=- operation_settings.get.error
Traceback (most recent call last):
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1967, in _exec_single_context
    self.dialect.do_execute(
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/default.py", line 952, in do_execute
    cursor.execute(statement, parameters)
sqlite3.OperationalError: no such table: tb_operation_settings

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/spa/tobit-spa-ai/apps/api/app/modules/operation_settings/router.py", line 56, in get_operation_setting
    setting = OperationSettingsService.get_setting(session, setting_key, app_settings)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/app/modules/operation_settings/services.py", line 155, in get_setting
    effective = get_setting_effective_value(
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/app/modules/operation_settings/crud.py", line 139, in get_setting_effective_value
    setting = get_setting_by_key(session, setting_key)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/app/modules/operation_settings/crud.py", line 19, in get_setting_by_key
    return session.exec(statement).first()
           ^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlmodel/orm/session.py", line 81, in exec
    results = super().execute(
              ^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/orm/session.py", line 2351, in execute
    return self._execute_internal(
           ^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/orm/session.py", line 2249, in _execute_internal
    result: Result[Any] = compile_state_cls.orm_execute_statement(
                          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/orm/context.py", line 306, in orm_execute_statement
    result = conn.execute(
             ^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1419, in execute
    return meth(
           ^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/sql/elements.py", line 527, in _execute_on_connection
    return connection._execute_clauseelement(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1641, in _execute_clauseelement
    ret = self._execute_context(
          ^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1846, in _execute_context
    return self._exec_single_context(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1986, in _exec_single_context
    self._handle_dbapi_exception(
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 2363, in _handle_dbapi_exception
    raise sqlalchemy_exception.with_traceback(exc_info[2]) from e
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1967, in _exec_single_context
    self.dialect.do_execute(
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/default.py", line 952, in do_execute
    cursor.execute(statement, parameters)
sqlalchemy.exc.OperationalError: (sqlite3.OperationalError) no such table: tb_operation_settings
[SQL: SELECT tb_operation_settings.setting_id, tb_operation_settings.setting_key, tb_operation_settings.setting_value, tb_operation_settings.source, tb_operation_settings.env_override, tb_operation_settings.restart_required, tb_operation_settings.description, tb_operation_settings.published_by, tb_operation_settings.published_at, tb_operation_settings.created_at, tb_operation_settings.updated_at 
FROM tb_operation_settings 
WHERE tb_operation_settings.setting_key = ?]
[parameters: ('ops_mode',)]
(Background on this error at: https://sqlalche.me/e/20/e3q8) taskName=None asctime=2026-01-22T17:58:12+0900
2026-01-22T17:58:12+0900 INFO httpx request_id=- tenant_id=- trace_id=- mode=- HTTP Request: GET http://testserver/settings/operations/ops_mode "HTTP/1.1 500 Internal Server Error" taskName=None asctime=2026-01-22T17:58:12+0900
------------------------------ Captured log call -------------------------------
DEBUG    asyncio:selector_events.py:64 Using selector: EpollSelector
ERROR    app.modules.operation_settings.router:router.py:63 operation_settings.get.error
Traceback (most recent call last):
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1967, in _exec_single_context
    self.dialect.do_execute(
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/default.py", line 952, in do_execute
    cursor.execute(statement, parameters)
sqlite3.OperationalError: no such table: tb_operation_settings

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/spa/tobit-spa-ai/apps/api/app/modules/operation_settings/router.py", line 56, in get_operation_setting
    setting = OperationSettingsService.get_setting(session, setting_key, app_settings)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/app/modules/operation_settings/services.py", line 155, in get_setting
    effective = get_setting_effective_value(
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/app/modules/operation_settings/crud.py", line 139, in get_setting_effective_value
    setting = get_setting_by_key(session, setting_key)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/app/modules/operation_settings/crud.py", line 19, in get_setting_by_key
    return session.exec(statement).first()
           ^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlmodel/orm/session.py", line 81, in exec
    results = super().execute(
              ^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/orm/session.py", line 2351, in execute
    return self._execute_internal(
           ^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/orm/session.py", line 2249, in _execute_internal
    result: Result[Any] = compile_state_cls.orm_execute_statement(
                          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/orm/context.py", line 306, in orm_execute_statement
    result = conn.execute(
             ^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1419, in execute
    return meth(
           ^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/sql/elements.py", line 527, in _execute_on_connection
    return connection._execute_clauseelement(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1641, in _execute_clauseelement
    ret = self._execute_context(
          ^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1846, in _execute_context
    return self._exec_single_context(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1986, in _exec_single_context
    self._handle_dbapi_exception(
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 2363, in _handle_dbapi_exception
    raise sqlalchemy_exception.with_traceback(exc_info[2]) from e
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1967, in _exec_single_context
    self.dialect.do_execute(
  File "/home/spa/tobit-spa-ai/apps/api/.venv/lib/python3.12/site-packages/sqlalchemy/engine/default.py", line 952, in do_execute
    cursor.execute(statement, parameters)
sqlalchemy.exc.OperationalError: (sqlite3.OperationalError) no such table: tb_operation_settings
[SQL: SELECT tb_operation_settings.setting_id, tb_operation_settings.setting_key, tb_operation_settings.setting_value, tb_operation_settings.source, tb_operation_settings.env_override, tb_operation_settings.restart_required, tb_operation_settings.description, tb_operation_settings.published_by, tb_operation_settings.published_at, tb_operation_settings.created_at, tb_operation_settings.updated_at 
